Doc-ID,Token-Count,Sentence-Count,Initial-Cas-bytes
67740562,126,5,17174
67743044,407,9,41854
6778244,81,4,13228
6778930,131,3,17403
6786761,53,2,10607
67927844,125,7,17304
67938343,383,15,40183
67944262,131,4,17489
679450,198,6,23324
67950651,195,7,23136
6800991,129,3,17156
68011282,142,7,18698
68014363,271,7,29876
68044040,211,9,24776
68048043,243,8,27493
68051834,232,1,26146
68054094,197,9,23730
68054349,247,9,28119
68055087,225,8,25908
68071334,249,10,28255
68073478,228,6,26139
68087801,172,8,21372
68145044,154,5,19510
68151734,61,1,11224
68167818,111,4,15817
68182619,238,8,27139
68221240,225,10,26274
6822664,246,10,27900
6832922,81,4,13246
6832946,180,4,21667
6852609,14,1,7290
6857781,51,3,10558
6862243,143,6,18630
68625316,125,4,16930
6865648,204,9,24427
6867010,137,5,18128
6870028,149,7,19082
6874554,160,7,20194
6888234,220,9,25851
6891341,48,2,10243
6893816,128,5,17402
6908096,201,9,24001
6908432,104,4,15239
6908555,262,11,29250
6909885,76,2,12677
69197069,130,6,17609
69202059,149,6,19220
69204907,34,2,9046
69205141,214,9,25244
69208343,240,14,27722
6921318,169,6,20814
69218647,74,3,12524
69224705,168,8,20989
69251272,318,11,34255
69259324,249,7,27971
69268786,222,10,25956
69275096,220,7,25511
69281041,356,13,37847
69281044,177,6,21642
6929763,296,12,32352
69304722,222,6,25586
6930965,126,5,17093
69320800,66,2,11707
6932112,229,10,26497
69327330,221,8,25660
69327826,313,11,33934
69338557,93,3,14118
6934049,238,9,27344
69343805,213,9,25019
69344294,126,6,17174
69346551,147,6,18986
69348284,259,11,29219
69365293,91,3,14005
69365355,162,6,20393
69367912,169,7,20958
69370289,50,2,10365
69371438,151,6,19374
69382747,58,2,11007
69393551,113,4,15941
69394181,161,4,20148
69396149,160,7,20196
69399964,231,9,26580
69406777,135,7,18013
69432391,164,6,20377
69434881,164,5,20392
69435958,258,10,29066
69452382,212,8,24909
69466884,115,4,16139
6946957,243,10,27794
69477589,165,6,20543
69492972,155,6,19676
69494474,183,9,22276
69502924,87,5,13835
69507375,168,6,20922
69508048,214,8,25116
69510031,204,9,24210
69518976,162,6,20334
69519353,216,9,25270
69521283,154,5,19673
69522368,89,3,13813
69523959,133,7,17993
69532985,237,8,27010
69538717,130,4,17426
69552206,197,5,23433
69554649,166,7,20668
69563924,225,6,25838
69566083,178,8,22007
69575018,160,6,20211
69584954,239,12,27596
69586088,189,8,22833
6959862,131,6,17679
69598747,307,10,33318
69601436,163,7,20617
69609305,139,5,18364
69609697,233,9,26681
6961224,170,5,20834
69616041,197,10,23655
69622033,183,7,22270
69635201,304,10,33034
69642832,299,9,32661
6965220,137,4,18018
69659171,212,6,24667
69659331,171,7,21109
69666253,253,11,28903
69674416,162,6,20390
69678435,220,12,25978
69683850,141,5,18406
69686626,107,4,15352
69693148,173,7,21172
69694881,180,7,21941
69701610,155,9,19938
69702668,210,3,23797
69705437,228,11,26697
69707657,151,5,19396
6971294,61,2,11261
69713372,219,8,25556
69713611,226,8,26135
6971475,157,7,20013
6972425,202,6,23821
69727522,224,8,25895
69729102,221,8,25690
69747344,332,10,35627
69749700,181,6,22001
69751738,284,9,31304
69754213,50,1,10320
69758415,136,6,18133
69772018,224,12,26221
69787426,161,9,20482
69796558,179,10,22095
69801403,242,9,27674
69802310,307,8,33259
69829663,272,16,30742
69835067,308,8,33143
69835238,235,9,26926
69836460,179,7,21938
69837982,380,10,39758
69838838,283,9,31257
69842000,204,9,24089
69842794,175,7,21423
69845873,176,5,21384
69846401,219,11,25606
69847742,223,10,25984
69848927,192,6,22841
69853295,183,7,22153
69902789,116,4,16221
69915498,36,1,9153
69921973,178,7,21737
69922692,150,5,19214
6992521,132,8,17842
69926045,166,7,20729
69927782,121,4,16637
69934607,172,6,21150
69936047,178,8,21744
69936412,103,7,15251
69952989,338,15,36602
6995329,191,6,22793
69954255,161,7,20323
69957399,232,7,26445
69969225,140,4,18235
69981395,144,7,18876
69995678,264,10,29618
70002630,260,13,29488
70006553,206,9,24371
70007762,184,8,22554
700126,98,3,14582
70013489,199,7,23749
70029686,163,4,20234
70031002,185,7,22407
70033037,118,4,16392
70036354,281,10,31109
70036935,196,8,23603
7006954,100,5,14894
70087414,347,13,37116
70090739,159,7,20080
70094012,160,5,20102
7009876,216,10,25331
70109238,132,5,17671
70109942,150,7,19372
70112160,276,11,30708
70113000,173,8,21585
70126467,37,2,9297
70126501,292,12,32146
70132470,236,10,27044
70150662,322,14,34934
70158874,314,11,33915
70166051,228,10,26339
70170729,259,8,28867
70171319,194,4,22880
70176435,199,7,23631
70176682,224,7,25760
70181980,72,2,12262
70184854,81,4,13148
7018529,144,4,18653
70188836,237,10,27137
70191023,103,4,15129
70194341,187,7,22706
70197456,210,9,24826
70202153,185,7,22347
70218647,188,9,22802
702283,162,7,20250
70228735,303,7,32531
7023356,96,4,14467
70236279,182,11,22620
70246920,160,9,20264
70249524,158,7,20072
70251862,185,9,22631
70268233,133,6,17835
70270467,177,9,21881
70273284,86,4,13653
7027773,153,5,19441
70278650,153,7,19584
70285291,323,15,35206
70289628,241,8,27470
70290098,214,7,25096
70295132,217,7,25295
70295840,234,7,26836
70301822,217,10,25528
70306295,394,14,41329
70332319,219,10,25735
70332690,286,10,31463
70334187,131,4,17533
70346302,205,9,24213
70346308,130,4,17481
70347547,151,8,19481
703689,196,8,23436
7041428,149,5,19227
7051732,82,2,13156
7055424,82,3,13234
7064936,159,7,20278
7066810,237,9,27051
707333,85,2,13275
707627,284,11,31326
7076325,162,6,20150
7077290,108,4,15471
7082295,73,2,12384
7089091,192,6,22747
7089352,84,4,13469
709348,102,4,15017
7103389,101,2,14779
7111065,294,11,32219
7157130,203,7,23968
7162930,107,4,15511
7163437,121,6,16714
7165673,47,2,10123
7167785,54,2,10719
7173579,52,3,10640
7173653,213,8,24942
7178941,214,6,24863
7199721,150,8,19439
7204516,34,1,9012
7208178,110,5,15821
7211791,135,5,17858
723001,160,7,20142
7231536,170,9,21197
7239008,140,6,18483
7246216,217,8,25306
7257159,232,5,25506
7260850,340,11,36226
7261485,203,6,23881
7261796,73,3,12486
727236,159,6,20248
7273201,271,13,30518
727548,219,9,25581
7277999,217,7,25249
7286410,76,4,12829
7292993,111,6,15974
7297769,269,11,30185
730373,292,10,32028
7306258,85,3,13528
7306857,138,3,17985
7309622,233,9,26855
7321095,141,4,18388
7325497,78,4,13021
7326043,116,3,16124
732920,212,9,25046
7331996,141,7,18571
7341506,79,4,13064
7345,128,5,17306
7347698,253,9,28652
7351627,110,5,15797
73524239,148,5,19072
7357416,43,2,9792
73588964,179,6,21979
736539,233,12,27162
7365644,273,5,29069
73702833,20,1,7786
73724097,143,9,18892
737289,215,8,25347
738041,171,6,21074
7389122,435,12,43916
739031,269,7,29631
739477,253,10,28568
7405657,173,9,21692
7406470,167,9,20910
7410524,132,6,17689
7423215,361,15,38376
7428651,146,5,18813
7432401,74,3,12497
7433895,186,5,22478
7437318,148,5,19047
7439791,109,5,15739
7440066,239,6,27053
7440333,57,3,11054
7450414,137,5,18084
745662,52,3,10589
7457449,176,7,21625
746047,114,6,16198
7462235,118,6,16430
7468810,225,10,26209
7479899,134,5,17778
7499590,59,4,11269
7502743,162,6,20506
75124,218,10,25506
75136509,250,7,28130
75136933,197,11,23776
75137168,84,5,13588
75137278,215,9,25280
75137351,223,7,25798
75137493,216,9,25256
75137590,104,3,15047
75137748,236,7,26964
75138991,224,8,25899
7519891,234,12,26920
7528018,157,10,20038
7537698,240,10,27182
7540538,59,2,11190
754791,71,3,12262
7549848,195,7,23190
7553863,65,3,11771
7565363,223,7,25645
7575764,164,6,20453
7575779,175,7,21465
757799,172,7,21200
7581002,171,7,21176
7582836,53,2,10692
7585111,29,2,8631
7586783,141,5,18381
758826,286,10,31610
75883,139,6,18455
7588828,210,9,24833
7591288,153,6,19665
7591482,101,5,15033
7597770,113,4,15838
7600304,233,8,26636
7601573,134,5,17847
7605530,31,1,8721
760904,208,9,24351
7613019,284,11,30961
7621863,93,3,14101
7629541,191,7,22908
76660441,176,7,21452
7666714,98,4,14666
76758,159,5,19901
7679407,174,7,21349
7681374,216,10,25524
7686460,288,12,31911
768826,163,5,20340
770046,225,9,26232
770578,90,3,13927
7709179,97,5,14667
7710250,190,7,22827
7710724,61,3,11377
7718764,66,2,11645
7725732,136,7,18294
7729293,217,9,25278
7729851,268,9,29891
77311,175,8,21500
7731529,50,2,10424
7731556,114,5,16055
7732547,104,4,15232
7735556,115,5,16204
7740818,216,10,25436
7748242,138,4,18125
7752854,286,11,31463
7754498,136,6,18034
7763192,60,2,11187
7765364,185,8,22647
7769411,91,4,14135
7784902,316,8,33652
7796482,159,8,20302
7798933,136,5,17934
7800988,16,1,7403
7801239,198,7,23597
780167,226,6,25981
7805276,177,8,21847
78090186,186,3,21407
78090335,104,3,15089
78091289,223,5,25572
7822754,168,7,20845
7823785,216,12,25546
7826871,169,6,20913
7827067,121,5,16843
7827251,199,11,23792
7828388,110,5,15729
7829349,84,5,13508
7850088,49,2,10281
7858483,154,5,19542
78745260,160,6,20231
7875736,253,9,28492
7887578,240,10,27298
7895014,94,6,14493
7897882,239,8,27187
7909997,61,3,11369
7911941,185,5,22057
791841,432,13,44241
7924557,215,5,24506
7929463,435,11,44158
7931436,268,8,29943
7934149,258,12,29178
7937336,191,7,22927
7937615,299,12,32673
793798,229,6,26274
7956778,137,6,18260
7962569,142,7,18672
796456,222,8,25859
7964717,140,6,18433
7966369,312,11,33995
7968956,108,7,15763
797621,188,7,22759
7978625,50,2,10393
7979554,71,3,12290
7988718,197,6,23423
7998693,214,7,24983
8003197,513,9,50985
8005561,216,8,25384
8006194,197,5,23273
8008166,160,7,20245
8028475,169,8,21165
8038068,189,7,22834
8054603,341,13,36617
8056098,130,6,17528
8056216,374,15,39548
80628074,128,6,17436
80628484,59,2,10994
8071413,34,2,9037
8078473,261,8,28756
8090605,42,2,9719
8098682,251,10,28460
8100348,145,7,18849
8100604,218,9,25544
8103561,38,3,9477
8110070,153,7,19550
81208,94,5,14503
8121035,211,7,24638
8155131,61,3,11355
815907,261,8,29172
8159287,46,2,10056
8163019,90,4,14007
8168432,95,4,14392
8170180,190,6,22824
8178704,185,6,22551
8188165,95,3,14332
8195901,50,2,10431
8204830,219,9,25588
8214107,236,8,26999
8216813,208,10,24662
8216819,155,6,19712
8224067,228,10,26376
8228980,170,6,21050
8230892,218,8,25449
823869,73,3,12462
8240898,42,2,9687
8241449,48,2,10234
824829,89,4,13952
8249550,143,3,18297
827356,247,6,27773
8275372,234,9,26877
8281436,211,8,24749
8290545,294,9,32181
8291065,198,7,23222
830838,293,11,32037
8310104,214,8,24920
8323703,243,7,27443
8329450,153,4,19472
8335911,104,4,15094
8339029,133,4,17704
8341463,235,10,26927
8346739,239,9,27200
8348265,260,7,28849
835062,101,4,14906
8351156,180,6,21907
8351581,38,2,9397
8355623,50,1,10313
83558,286,12,31778
8356928,182,8,22224
8358788,67,5,11918
8380166,200,8,23920
8388389,128,4,17126
8392490,270,7,29969
8394662,61,3,11360
840306,71,2,12169
840753,341,13,36695
841769,118,7,16708
84185500,15,1,7347
842138,130,7,17684
8439362,111,3,15757
8440617,79,4,13061
8447628,170,7,21181
8448052,221,9,25489
8450516,266,10,29625
8461186,61,3,11320
8469698,140,5,18329
8471009,273,7,30262
8472450,52,3,10568
8474568,95,4,14399
8476647,46,3,10125
8490297,249,11,28392
849084,237,7,27235
8493719,179,6,21857
8496778,80,4,13133
8498534,129,5,17446
8512409,43,2,9823
8512524,228,12,26617
8520893,182,9,22370
8522894,230,9,26531
8536896,181,6,21916
85452924,305,13,33432
8546743,164,3,20277
8550982,133,6,17903
8551039,51,2,10482
85527474,315,12,34161
85528233,332,14,35660
8558718,268,7,29581
8563360,161,10,20468
8565127,215,8,25159
856646,303,14,33095
8592429,20,1,7784
85932,316,12,34180
8599768,247,7,27768
8613632,159,5,19925
8625398,150,6,19212
8634756,144,7,18798
86387299,152,7,19532
86401350,92,4,14150
86408,135,6,17992
86414051,174,8,21474
86414344,140,4,18320
86421760,192,6,22908
86433953,111,4,15805
86434606,183,8,22239
864358,107,4,15558
8643716,218,9,25676
86456262,281,11,31205
86457433,224,7,25943
86457942,225,14,26344
86461312,250,9,28209
86472143,180,5,21613
86472870,194,8,23156
86478141,185,7,22414
86486125,313,14,34087
8648959,73,4,12558
8649587,64,2,11551
86497484,96,3,14400
86502880,181,7,22036
86518191,123,6,16977
86524363,47,2,10131
86534895,224,10,25896
86550357,193,7,23110
86553903,147,6,19100
86554501,205,9,24196
86557883,292,12,31841
86563319,122,4,16739
8656488,215,11,25385
8657019,111,5,15860
86571049,162,7,20344
86571997,253,11,28665
86574825,159,4,19948
86577244,173,7,21453
86585563,221,9,25660
86597418,267,8,29387
86603926,178,8,21983
86611126,205,9,24318
8662501,212,7,24648
86626130,202,9,24008
86634213,252,9,28079
86636031,240,13,27722
86646037,183,6,22078
86649711,223,7,25596
86650861,129,6,17360
86653249,193,8,23197
86668663,211,7,24752
86670401,233,10,26889
8667265,276,11,30734
86694281,145,10,19194
86703776,177,4,21536
86711897,105,6,15438
86718549,199,7,23686
8671931,297,11,32496
86726740,179,12,22137
86727702,157,7,19950
86734166,166,8,20959
86737809,136,5,18069
86739875,139,4,18239
86742470,185,7,22473
86749347,101,4,14938
86763649,179,7,21987
86763957,164,7,20651
86773462,224,10,26072
8678769,201,9,24072
86789542,207,10,24500
86798134,179,8,21841
86807041,230,10,26634
86812691,138,5,18347
86842848,281,10,30764
86847097,251,10,28553
86847148,147,8,19175
86857061,150,6,19313
8686849,220,9,25746
8691633,162,7,20383
8705092,175,8,21648
8715611,220,8,25569
8717921,248,11,28138
8723421,141,6,18604
8728828,67,4,11991
8730801,178,5,21635
874315,257,12,29290
8744134,299,10,32419
874506,55,2,10787
8750136,145,6,18825
8750152,101,3,14900
8757285,46,2,10056
8758,153,7,19557
8758420,46,3,10145
8762784,148,7,19253
8765671,164,6,20411
8777534,43,2,9792
8790047,211,8,24785
8791814,58,3,11127
879268,131,5,17660
8796829,47,3,10226
8799541,44,2,9886
8806982,271,9,29790
8815701,93,5,14284
8816501,196,7,23357
8822366,269,12,29903
8839640,232,8,26652
884039,70,3,12234
88466397,313,12,34068
88473811,224,11,26084
8847534,76,3,12756
88481483,134,5,17850
88483895,217,11,25415
88487634,158,4,19860
88488167,100,4,14861
88488347,186,6,22462
88488425,265,8,29362
88490557,219,6,25343
88490888,228,8,26468
88492420,278,8,30630
88492539,231,10,26739
88496680,242,9,27533
88497665,358,5,37623
88500560,41,2,9614
8850814,85,4,13509
8853592,89,6,14138
8864436,85,3,13319
8873821,241,8,27316
8879461,125,4,16854
889156,106,5,15395
8898480,83,3,13223
8906560,106,2,14904
8912121,123,7,17058
8912247,92,5,14169
8912537,214,10,25043
8934783,237,10,27246
8935827,312,15,34076
8937799,197,5,23222
8958535,124,6,17113
8974531,159,9,20266
8974852,216,6,25103
8977095,68,3,11966
8977372,307,9,33506
8978844,237,12,26775
8980564,232,10,26740
8988741,155,8,19873
8991865,171,8,21271
9017948,209,6,24179
9018045,128,5,17404
9024455,121,5,16737
90262646,203,10,24143
90263042,75,3,12675
90263171,36,2,9266
90263204,46,2,10031
9026980,203,8,24168
9027703,123,4,16723
9028748,211,7,24720
9032349,181,6,22031
9032931,94,3,14312
9044097,107,6,15701
9056184,47,1,9990
9056659,160,6,20168
906221,71,1,11894
9062830,50,2,10418
9087925,114,6,16184
9096146,146,4,18735
9106444,151,6,19347
91190596,206,7,24180
9121100,41,3,9706
9129744,104,4,15194
9162403,193,6,23039
9163208,166,7,20837
916714,295,9,32287
9173567,184,6,22451
9177496,248,6,27423
9177848,202,9,23971
920214,190,7,22881
9202563,274,9,30309
9202996,111,5,15819
9219768,183,5,21975
9227844,240,8,27366
9238400,115,5,16250
9249990,54,2,10716
9257545,310,8,33124
9267565,202,5,23433
9272745,172,4,20826
9275661,159,8,20198
9276258,105,5,15402
9280237,123,7,17085
9296364,235,11,27146
92984257,145,5,18823
92989719,172,8,21394
92992268,258,6,28609
9310155,23,1,8086
9312247,383,10,39920
9316504,302,7,32615
9319041,135,6,18091
9329532,288,10,31689
9335307,123,6,17061
9335437,122,4,16701
93398,109,4,15607
9345673,224,9,26063
9346963,99,4,14756
9353124,259,6,28718
9358972,106,4,15283
9360447,190,9,22885
9368133,41,2,9643
9372636,71,4,12295
9375679,131,6,17717
937658,195,7,23352
9379715,198,7,23476
9388912,108,4,15526
9391568,127,5,17349
9393009,219,9,25580
9396904,81,3,13155
9398253,46,3,10088
939870,138,4,18095
940217,155,7,19921
9412292,214,9,25230
9413294,332,9,34873
9417102,101,3,14938
9424299,39,2,9477
9428115,34,3,8967
9428972,104,4,15206
9449580,124,6,17110
945254,88,3,13709
9452980,125,7,17289
9454897,125,4,17044
9459535,397,17,41583
9464150,268,9,29874
947445,169,6,20847
94780796,44,1,9840
94781251,70,2,12081
94783663,70,2,12133
94790168,52,2,10557
9482479,321,12,34253
9488498,78,5,13066
949205,38,1,9214
9493788,48,2,10205
9498845,224,9,25891
9503598,173,10,21409
950848,92,4,14142
9512891,203,9,24186
9519333,46,2,10056
9521907,245,8,27844
9525113,79,3,12976
9535808,79,4,13066
9557865,327,12,35209
9558357,150,7,19337
9561699,150,8,19417
956355,182,8,22214
9572371,38,2,9308
9576871,148,5,19054
9578577,110,5,15867
9584291,162,7,20353
9590391,156,4,19723
9590480,36,1,8950
9595847,37,2,9270
9616936,220,10,25592
9620709,309,14,34133
9632994,76,3,12729
9634357,136,4,17748
9646830,115,4,16162
9648546,313,10,33372
9656062,69,3,12075
9663345,81,3,13178
9683720,46,4,10163
9684268,225,7,25837
9686226,262,14,29486
9687352,132,7,17741
9689624,181,6,21874
9691561,218,12,25772
9695486,111,6,15998
9697379,291,10,31952
969753,267,11,29729
9700552,256,10,28615
9701493,168,9,21022
9706114,202,8,23857
9719398,245,13,28087
